"id","nombre_obra","tipo_de_obra","descripcion_obra","ente_contratante","localidad","partido","habitantes_afectados","fecha_contratacion","ente_financia","monto_presupuestado","porcentaje_obra"
"9.7","RED SECUNDARIA CLOACAL INTERNACIONAL SUR","Cloaca","Construcción de la red secundaria cloacal para la evacuación de los efluentes cloacales provenientes de la zona denominada ""Internacional Sur"", las obras a ejecutar consisten en la Instalación de 22.199 m de cañería colectora cloacal de DN200 PVC clase 6, 272 m DN315 PVC clase 6 , 261 m DN315 PVC clase 10, 833 m DN400 PVC clase 10 y 633 m DN500 PVC clase 10, construcción de 214 bocas de registro, Construcción de 80 bocas de acceso y ventilación. Construcción de 1621 conexiones domiciliarias cortas y 646 largas, 4 cruces especiales de colectores con conductos existentes.","AySA","Lanús","Lanús",9785,"2015-04-29","AYSA - Fuente 1.1.",139030447.75,88
"9.8","RED SECUNDARIA CLOACAL INTERNACIONAL NORTE""  PARTIDO DE LANÚS","Cloaca","Construcción de la red secundaria cloacal para la evacuación de los efluentes cloacales provenientes de la zona denominada ""Internacional Norte"" las obras a ejecutar consisten en la Instalación de 12.064 m de cañería colectora cloacal de DN200 PVC clase 6, 118 m DN 315 PVC clase 6 , 198 m DN315 PVC clase 10, 323 m DN400 PVC clase 10 y 206 m DN500 PVC clase 10. Construcción de 130 bocas de registro, 34 bocas de acceso y ventilación, Construcción de 812 conexiones domiciliarias cortas y 385 largas, 1 cruce especial de colectores con conductos existentes.","","LANÚS","Lanús",5960,"2017-01-19","AYSA - Fuente 1.1.",65089142.9,14
"9.9","RED SECUNDARIA CLOACAL UCRANIA","Cloaca","El objetivo de las obras es la ejecución de la red secundaria para la evacuación de los efluentes cloacales provenientes de la zona Ucrania, establecida en el partido de Lanús. La red descargará sus caudales al colector cloacal existente  Villa del Valle. 
Las obras contemplan la instalación de 9.475 metros de cañería de PVC clase 6 de DN 200mm, 342 metros de cañería de PVC clase 6 de DN 315mm, 163 metros de cañería de PVC clase 10 de DN 315 mm y 371 metros de cañería de PVC clase 10 DN 400mm con sus respectivos accesorios; la ejecución de 812 conexiones cortas y 385 largas; la construcción de 78 bocas de registro y 30 bocas de acceso y ventilación, la ejecución de 1 empalme con boca de registro existente y 1 cruce ferroviario.","AySA","Valentín Alsina","Lanús",3841,"2016-07-11","AYSA - Fuente 1.1.",77429667.47,68
"9.10","COLECTOR CLOACAL VILLA DEL VALLE","Cloaca","El objetivo de las obras es la ejecución de un colector para la evacuación de los efluentes cloacales provenientes de  los barrios Internacional Sur y Norte, Villa del Valle, Villa del Valle subcuenca ACUBA, Edén Este y Ucrania, del partido de Lanús. El colector descargará sus caudales a colector existente.
Las obras contemplan la instalación de 1.590 metros de cañería de PVC de DN 630mm, con sus respectivos accesorios; la construcción de 15 bocas de registro, la construcción de 1 cámara de inspección correspondiente cruce de vías, la ejecución de 1 empalme con colector existente y 1 cruce de vías.","AySA","VALENTÍN ALSINA","Lanús",0,"2015-12-04","AYSA - Fuente 1.1.",77785019.06,100
"9.11","RENOVACIÓN DE RED CLOACAL ARMENIA - TERMINACIÓN","Cloaca","Instalación de 204 m de cañería de PVC, clase 6, DN 315mm, 223 m de cañería de PVC, clase 10, DN 315mm, 286 m de cañería de PVC, clase 6, DN 200mm, 24 m de cañería de PVC, clase 6, DN 200mm, 29 m de cañería de PVC, clase 6, DN 200mm y 25 m de cañería de PVC, clase 6, DN 160mm, todas con sus correspondientes accesorios. Ejecución de 24 empalmes, 60 conexiones largas, 21 cortas, 10 tapones para aseguramiento de estanqueidad y una anulación de cámara sobre pluvial y renovación de boca de registro sobre red existente.","AySA","Valentín Alsina","Lanús",0,"2016-12-01","AYSA - Fuente 1.1.",13794447.94,35
"9.12","PLAN AYSA A+T D.R. SUR -CIERRES DE MALLA LANUS M2","Agua","Red Secundaria de Agua","AySA","Lanús","Lanús",1813,"2015-08-04","AYSA - Fuente 1.1.",2799596.36,57
"9.13","PROYECTO HABITAT - BARRIO SAN FRANCISCO DE ASIS","Cloaca","La obra comprende la realización de plazas y playón deportivo, de desagües pluviales, provisión de  alumbrado público, realización de red frentista de cloacas, realización de  red eléctrica, provisión de subestación transformadora de media tensión, realización  de pavimentos y veredas nuevas, provisión de contenedores de residuos domiciliarios.","Municipalidad de Lanús","Valentín Alsina","Lanús",324,"2017-01-09","Ministerio del Interior - Subsecretaría de Hábitat y Desarrollo Humano",41298170,100
"9.14","PROYECTO HABITAT - BARRIO EL PUEBLITO","Cloaca","Puesta en valor deL Barrio. La obra comprende la realización de plaza central con playón deportivo, la ejecución de desagües pluviales, provisión de  alumbrado público, realización de red frentista y conexiones domiciliarias de agua potable y cloacas, realización de  pavimentos y veredas nuevas, provisión de contenedores de residuos domiciliarios, sobre las Calles internas del  Barrio.","Municipalidad de Lanús","Valentín Alsina","Lanús",510,"2017-01-09","Ministerio del Interior - Subsecretaría de Hábitat y Desarrollo Humano",55052030,100
"9.15","PROYECTO HABITAT - BARRIO ACUBA","Cloaca","El objetivo del proyecto es proporcionar la infraestructura básica de servicios, pavimentos y veredas  para el desarrollo de actividades en el Barrio. La obra comprende la realización de desagües pluviales, provisión de  alumbrado público, realización de red frentista de agua potable, y de cloacas, realización de  red eléctrica, realización  de pavimentos y veredas nuevas, provisión de contenedores  y puesta en valor de Clubes barriales.","Municipalidad de Lanús"," Lanús Oeste","Lanús",650,"2017-01-19","Ministerio del Interior - Subsecretaría de Hábitat y Desarrollo Humano",26810871,0
"9.16","COLECTOR VILLA JARDIN ETAPA 2","Cloaca","El objeto de la obra es la construcción del Colector Villa Jardin Etapa 2,  encargado de transportar los líquidos provenientes del Colector Villa Jardín Etapa 1, descargando en la boca de registro existente perteneciente a la Red Secundaria Cloacal Diamante Oeste. Las obras a ejecutar consisten en la instalación de 965 m de cañería cloacal DN 315mm PVC; la construcción de 13 bocas de registro, ejecución de 2 empalmes a BR existente, desafectación de las BR y cañería existente.","","VALENTÍN ALSINA","Lanús",3000,"2018-06-22","AYSA - Fuente 1.5. (Vivienda)",11297142.01,43
"9.17","POLO EDUCATIVO - VILLA JARDIN","Cloaca","La obra comprende la realización de las obras basicas y redes secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales  correspondientes al Jardin Maternal  y la escuela secundaria ubicados dentro del Polo educativo en el Barrio de Villa Jardin","Municipalidad de Lanús"," Lanús Oeste","Lanús",870,"2018-02-28","",1043427,100
"9.18","POLO EDUCATIVO - VILLA JARDIN","Agua","La obra comprende la realización de las obras basicas y redes secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales  correspondientes al Jardin Maternal  y la escuela secundaria ubicados dentro del Polo educativo en el Barrio de Villa Jardin","Municipalidad de Lanús"," Lanús Oeste","Lanús",870,"2018-02-28","",1043427,100
"9.19","PLAN FEDERAL DE VIVIENDAS DEL BARRIO VILLA JARDIN - PREDIO EX FABRICACIONES MILITARES - ETAPA I","Agua","La obra comprende la realización de las de redes primarias y secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","Lanús",770,"2014-01-01","PLAN FEDERAL DE VIVIENDAS NACIÓN - IVP",0,100
"9.20","PLAN FEDERAL DE VIVIENDAS DEL BARRIO VILLA JARDIN - PREDIO EX FABRICACIONES MILITARES - ETAPA I","Cloaca","La obra comprende la realización de las de redes primarias y secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","Lanús",770,"2014-01-01","PLAN FEDERAL DE VIVIENDAS NACIÓN - IVP",0,100
"9.21","PLAN FEDERAL DE VIVIENDAS DEL BARRIO VILLA JARDIN - PREDIO EX FABRICACIONES MILITARES - ETAPA II y III","Agua","La obra comprende la realización de las de redes primarias y secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","LANÚS",1804,"2018-02-28","MINISTERIO DE DESARROLLO TERITORIAL Y HABITAT",2.1e+07,99
"9.22","PLAN FEDERAL DE VIVIENDAS DEL BARRIO VILLA JARDIN - PREDIO EX FABRICACIONES MILITARES - ETAPA II y III","Cloaca","La obra comprende la realización de las de redes primarias y secundarias necesarias para el abastecimiento del servicio de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","LANÚS",1804,"2018-02-28","MINISTERIO DE DESARROLLO TERITORIAL Y HABITAT",12600000,99
"9.23","PROGRAMA FEDERAL DE URBANIZACION DE VILLAS Y ASENTAMIENTOS PRECARIOS - BARRIO VILLA TALLERES","Agua","La obra comprende la realización de las de redes secundarias con sus respectivos nexos, para la provision de los servicios de agua potable  y  desagues cloacales.","Municipalidad de Lanús","REMEDIOS DE ESCALADA","Lanús",3730,"2018-06-01"," MINISTERIO DESARROLLO SOCIAL - PROVINCIA",32211420.7,98
"9.24","PROGRAMA FEDERAL DE URBANIZACION DE VILLAS Y ASENTAMIENTOS PRECARIOS - BARRIO VILLA TALLERES","Cloaca","La obra comprende la realización de las de redes secundarias con sus respectivos nexos, para la provision de los servicios de agua potable  y  desagues cloacales.","Municipalidad de Lanús","REMEDIOS DE ESCALADA","Lanús",3730,"2018-06-01"," MINISTERIO DESARROLLO SOCIAL - PROVINCIA",32211420.7,98
"9.25","PLAN FEDERAL DE VIVIENDAS - BARRIO 161 VIVIENDAS DE ACUBA","Agua","La obra comprende la realización de las de redes secundarias con sus respectivos nexos, para la provision de los servicios de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","LANÚS",806,"2019-02-18","MINISTERIO DE DESARROLLO TERITORIAL Y HABITAT",9268895,97
"9.26","PLAN FEDERAL DE VIVIENDAS - BARRIO 161 VIVIENDAS DE ACUBA","Cloaca","La obra comprende la realización de las de redes secundarias con sus respectivos nexos, para la provision de los servicios de agua potable  y  desagues cloacales.","Municipalidad de Lanús"," Lanús Oeste","LANÚS",806,"2019-02-18","MINISTERIO DE DESARROLLO TERITORIAL Y HABITAT",9268895,97
"9.27","RED PRIMARIA DE AGUA, REFUERZO DE AGUA PARA BARRIOS ACUBA1, ACUBA2, 10 DE ENERO Y 161 VIVIENDAS DE BARRIO ACUBA -TRAMO 1","Agua","La obra comprende la realización de las redes primarias para la provision del servicio de agua potable ","AYSA"," Lanús Oeste","LANÚS",1456,"2019-03-12","AySA",0,100
"9.28","RED PRIMARIA DE AGUA, REFUERZO DE AGUA PARA BARRIOS ACUBA1, ACUBA2, 10 DE ENERO Y 161 VIVIENDAS DE BARRIO ACUBA -TRAMO 2","Agua","La obra comprende la realización de las redes primarias para la provision del servicio de agua potable ","AYSA"," Lanús Oeste","LANÚS",1456,"2019-03-12","AySA",0,100
"9.29","RED PRIMARIA DE AGUA, REFUERZO DE AGUA PARA BARRIOS ACUBA1, ACUBA2, 10 DE ENERO Y 161 VIVIENDAS DE BARRIO ACUBA -TRAMO 3","Agua","La obra comprende la realización de las redes primarias para la provision del servicio de agua potable ","AYSA"," Lanús Oeste","LANÚS",1456,"0000-00-00","AySA",0,0
"9.30","RED PRIMARIA CLOACAL COLECTOR EDEN","CLOACA","El objeto es la contrucción de la red primaria cloacal para la evacuación de los efluentes cloacales provenientes de las zonas denominadas ""Balcarce Norte, Villa Edén Oeste y Caraza 1 Resto"", del Partido de Lanus.","","LANÚS OESTE
REMEDIOS DE ESCALADA","Lanús",0,"0000-00-00","AYSA - Fuente 1.1.",492278688.34,0
"9.31","EXPANSIÓN RED SECUNDARIA CLOACAL INT. NORTE TERMINACIÓN M1 (SC70285)","CLOACA","Red Secundaria de Cloaca","","Lanus","Lanús",1595,"2021-03-03","AYSA - Fuente 2.2.",39976119.03,52
"9.32","EXPANSIÓN RED SECUNDARIA CLOACAL INT. NORTE TERMINACIÓN M2 (SC70313)","CLOACA","Red Secundaria de Cloaca","","Lanus","Lanús",0,"2021-03-19","AYSA - Fuente 2.2.",35484403.19,19
"10.1","PLANTA DE TRATAMIENTO DE EFLUENTES CLOACALES FIORITO","Cloaca","Consiste en la construccion de una Planta Depuradora de liquidos cloacales, con el objetivo de incorporar a 270.000 habitantes del partido de Lomas de Zamora. Se prevee un caudal medio de 0,9 m3/s y un pico de 1,35 m3/s. La tecnologia de tratamiento aplicada es la de lodos activados, precedida de una decantacion primaria en linea con lo que se denomina tratamiento secundario avanzado. Los trabajos a realizar comprenden el proyecto ejecutivo,la ingenieria de detalle,la construccion, el montaje y la puesta en marcha de las obras civiles y electromecanicas.","AySA","FIORITO","Lomas de Zamora",270000,"2011-12-22","ACUMAR",237997068.21,95
"10.2","PLANTA DE TRATAMIENTO DE EFLUENTES FIORITO - OBRA ELECTRO","Cloaca","IDEM","AySA","Villa Fiorito","Lomas de Zamora",0,"2012-02-14","AySA - Fuente 1.1.-ACUMAR",141230256.2,100
"10.3","PLANTA DE TRATAMIENTO DE EFLUENTES FIORITO - OBRA CIVIL","Cloaca","IDEM","AySA","Villa Fiorito","Lomas de Zamora",0,"2012-02-14","AySA - Fuente 1.1.-ACUMAR",146746195.87,100
"10.4","RED PRIMARIA CLOACAL - COLECTOR FIORITO Y ENTRADA A PLANTA FIORITO","Cloaca","Se instalarán 2.400 m de cañería en túnel, de los cuales 1.982 m corresponden al Colector Fiorito y 418 m al Colector Entrada a Planta Fiorito, construidos por el sistema pipe jacking con cañerías de hormigón DN 1500 mm. Se construirán también 18 bocas de registro. La ejecución estos colectores permitirá brindar servicio de recolección de efluentes cloacales provenientes de las zonas denominadas Vetere 3, Fiorito 3, Albertina1, Albertina 2, La Salada Sur, Lomas Oeste 1, Lomas Oeste 2, Lomas Oeste 3, Santa Catalina 1, Santa Catalina 2, Loma Verde 1, Loma Verde 2, LLavallol 1 y LLavallol 2.","AySA","Villa Fiorito","Lomas de Zamora",0,"2014-09-25","AYSA - Fuente 1.1.",207365246.2,100
"10.5","RED PRIMARIA DE  AGUA - REFUERZO CAPITAL FIORITO TRAMO 2","Agua","La principal función de esta obra es transportar el caudal proveniente de la EE Floresta a la zona de Villa Fiorito para mejorar los índices de servicio en el sistema de distribución de agua potable de dicha zona.
Este proyecto incluye la instalación de u","AySA","VILLA FIORITO","Lomas de Zamora",0,"2015-12-03","AYSA - Fuente 1.1.",56754472.36,100
"10.6","RED PRIMARIA CLOACAL - COLECTOR BUDGE","Cloaca","El objetivo de las obras es la ejecución de un colector para la evacuación de los efluentes cloacales provenientes de  las zonas La Salada Norte y Budge, establecidas en el partido de Lomas de Zamora. El colector descargará sus caudales al colector Fiorito.
Las obras contemplan la instalación de 1.513 metros de cañería de hormigón de DN 1000 mm, con sus respectivos accesorios; la construcción de 11 bocas de registro y la ejecución de 1 empalme a boca de registro existente o a construir perteneciente al Colector Fiorito.","","INGENIERO BUDGE","LOMAS DE ZAMORA",0,"2016-08-24","AYSA - Fuente 1.1.",1.21e+08,73
"10.7","RED PRIMARIA CLOACAL - COLECTOR CEMENTERIO","Cloaca","El objetivo de las obras es la ejecución de un colector para la evacuación de los efluentes cloacales provenientes de  las zonas Fiorito 1, Fiortito 2 y Zona Unamuno, establecidas en el partido de Lomas de Zamora. El colector descargará sus caudales al colector Fiorito.
Las obras contemplan la instalación de 854 metros de cañería de hormigón de DN 700 mm, con sus respectivos accesorios; la construcción de 7 bocas de registro y la ejecución de 1 empalme a boca de registro existente o a construir perteneciente al Colector Fiorito.","AySA","INGENIERO BUDGE","Lomas de Zamora",0,"2016-08-24","AYSA - Fuente 1.1.",64856000,99
"10.8","RED SECUNDARIA CLOACAL FIORITO 1","Cloaca","El objetivo de las obras es la ejecución de la red secundaria para la evacuación de los efluentes cloacales provenientes de la zona denominada RSC Fiorito 1, establecida en el partido de Lomas de Zamora. La red descargará sus caudales en las redes primarias proyectadas Colector Cementerio, Colector Fiorito y Colector Budge.
Las obras contemplan la instalación de 38.854 metros de cañería de PVC clase 6 de DN 200mm, 705 metros de cañería de PVC clase 10 de DN 225mm y 419 metros de cañería de PVC clase 10 de DN 315mm , con sus respectivos accesorios; la ejecución de 2.707 conexiones cortas y 1.233 largas; la construcción de 383 bocas de registro y 87 bocas de acceso y ventilación; la ejecución de 8 empalmes con bocas de registro existentes y 14 empalmes  con bocas de registro de colectores proyectados, 3 cruces pluviales y 2 cruces con conductos de gas de alta presión.","","VILLA FIORITO","LOMAS DE ZAMORA",23183,"2016-07-26","AYSA - Fuente 1.1.",197747757.39,90
"10.9","Interv. Esp. y P. en Servicio Etapa 8 (LZ)(1648Z50)","Agua","Red Secundaria de Agua","AySA","LOMAS DE ZAMORA","Lomas de Zamora",0,"2015-09-26","AYSA - Fuente 1.1.",1047862.01,100
